subject,age_group,experiment_name,sampling_condition,trial_type,label1,label2,image1,image2,image3,image4,image5,image6,image7,image8,choice_image,random_image,random_image1,random_image2,choice_label,random_label,random_label1,random_label2,target_image,target_label,is_right,trial_index
p432452,adults,Crossact_active_passive,passive,learning,finna,tibble,stims/7.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p432452,adults,Crossact_active_passive,passive,learning,zeevo,kita,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p432452,adults,Crossact_active_passive,passive,learning,finna,guffi,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p432452,adults,Crossact_active_passive,passive,learning,noopy,beppo,stims/6.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p432452,adults,Crossact_active_passive,passive,learning,zeevo,kita,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p432452,adults,Crossact_active_passive,passive,learning,roozer,guffi,stims/9.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p432452,adults,Crossact_active_passive,passive,learning,roozer,tibble,stims/29.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p432452,adults,Crossact_active_passive,passive,learning,zeevo,kita,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p432452,adults,Crossact_active_passive,passive,learning,kita,zeevo,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p432452,adults,Crossact_active_passive,passive,learning,tibble,roozer,stims/29.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p432452,adults,Crossact_active_passive,passive,learning,roozer,finna,stims/7.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p432452,adults,Crossact_active_passive,passive,learning,kita,zeevo,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p432452,adults,Crossact_active_passive,passive,learning,tibble,finna,stims/7.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p432452,adults,Crossact_active_passive,passive,learning,noopy,beppo,stims/6.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p432452,adults,Crossact_active_passive,passive,learning,kita,zeevo,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p432452,adults,Crossact_active_passive,passive,learning,beppo,noopy,stims/6.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p432452,adults,Crossact_active_passive,passive,learning,guffi,tibble,stims/9.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p432452,adults,Crossact_active_passive,passive,learning,noopy,beppo,stims/6.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p432452,adults,Crossact_active_passive,passive,learning,roozer,guffi,stims/9.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p432452,adults,Crossact_active_passive,passive,learning,finna,guffi,stims/7.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p432452,adults,Crossact_active_passive,passive,selection,NA,NA,stims/3.png,stims/8.png,stims/7.png,stims/18.png,stims/17.png,stims/9.png,stims/6.png,stims/29.png,NA,NA,stims/9.png,stims/7.png,NA,NA,guffi,finna,NA,NA,NA,25
p432452,adults,Crossact_active_passive,passive,selection,NA,NA,stims/3.png,stims/8.png,stims/7.png,stims/18.png,stims/17.png,stims/9.png,stims/6.png,stims/29.png,NA,NA,stims/29.png,stims/3.png,NA,NA,tibble,noopy,NA,NA,NA,26
p432452,adults,Crossact_active_passive,passive,selection,NA,NA,stims/3.png,stims/8.png,stims/7.png,stims/18.png,stims/17.png,stims/9.png,stims/6.png,stims/29.png,NA,NA,stims/29.png,stims/9.png,NA,NA,tibble,guffi,NA,NA,NA,27
p432452,adults,Crossact_active_passive,passive,selection,NA,NA,stims/3.png,stims/8.png,stims/7.png,stims/18.png,stims/17.png,stims/9.png,stims/6.png,stims/29.png,NA,NA,stims/29.png,stims/18.png,NA,NA,tibble,zeevo,NA,NA,NA,28
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/17.png,stims/3.png,stims/6.png,stims/9.png,stims/18.png,stims/29.png,stims/8.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,beppo,1,29
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/3.png,stims/29.png,stims/6.png,stims/17.png,stims/9.png,stims/18.png,stims/8.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,zeevo,1,30
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/29.png,stims/8.png,stims/17.png,stims/6.png,stims/7.png,stims/9.png,stims/18.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,guffi,1,31
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/8.png,stims/6.png,stims/7.png,stims/9.png,stims/3.png,stims/17.png,stims/29.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,finna,0,32
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/7.png,stims/9.png,stims/29.png,stims/3.png,stims/17.png,stims/6.png,stims/8.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,tibble,1,33
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/18.png,stims/9.png,stims/6.png,stims/29.png,stims/8.png,stims/17.png,stims/3.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,kita,0,34
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/7.png,stims/17.png,stims/8.png,stims/18.png,stims/29.png,stims/3.png,stims/9.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,noopy,1,35
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/7.png,stims/8.png,stims/6.png,stims/18.png,stims/17.png,stims/3.png,stims/9.png,stims/29.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,roozer,1,36
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/3.png,stims/18.png,stims/8.png,stims/7.png,stims/17.png,stims/9.png,stims/29.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/18.png,zeevo,0,37
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/3.png,stims/6.png,stims/29.png,stims/9.png,stims/17.png,stims/8.png,stims/18.png,stims/7.png,stims/29.png,NA,NA,NA,NA,NA,NA,NA,stims/29.png,tibble,1,38
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/17.png,stims/9.png,stims/7.png,stims/3.png,stims/8.png,stims/18.png,stims/6.png,stims/29.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,roozer,1,39
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/7.png,stims/18.png,stims/8.png,stims/29.png,stims/9.png,stims/17.png,stims/3.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,guffi,1,40
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/18.png,stims/3.png,stims/7.png,stims/29.png,stims/8.png,stims/6.png,stims/9.png,stims/17.png,stims/18.png,NA,NA,NA,NA,NA,NA,NA,stims/8.png,kita,0,41
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/8.png,stims/6.png,stims/18.png,stims/17.png,stims/3.png,stims/7.png,stims/29.png,stims/9.png,stims/8.png,NA,NA,NA,NA,NA,NA,NA,stims/7.png,finna,0,42
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/17.png,stims/3.png,stims/29.png,stims/7.png,stims/6.png,stims/9.png,stims/8.png,stims/18.png,stims/3.png,NA,NA,NA,NA,NA,NA,NA,stims/3.png,noopy,1,43
p432452,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/8.png,stims/29.png,stims/18.png,stims/9.png,stims/17.png,stims/7.png,stims/3.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,beppo,1,44
p432452,adults,Crossact_active_passive,active,learning,deela,leemu,stims/12.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p432452,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p432452,adults,Crossact_active_passive,active,learning,leemu,tesser,stims/12.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p432452,adults,Crossact_active_passive,active,learning,deela,biffer,stims/14.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p432452,adults,Crossact_active_passive,active,learning,leemu,biffer,stims/12.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p432452,adults,Crossact_active_passive,active,learning,biffer,tesser,stims/4.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p432452,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p432452,adults,Crossact_active_passive,active,learning,pahvy,sibu,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p432452,adults,Crossact_active_passive,active,learning,tesser,deela,stims/4.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p432452,adults,Crossact_active_passive,active,learning,manu,soma,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p432452,adults,Crossact_active_passive,active,learning,soma,manu,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p432452,adults,Crossact_active_passive,active,learning,soma,manu,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p432452,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p432452,adults,Crossact_active_passive,active,learning,tesser,biffer,stims/4.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p432452,adults,Crossact_active_passive,active,learning,pahvy,sibu,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p432452,adults,Crossact_active_passive,active,learning,soma,manu,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p432452,adults,Crossact_active_passive,active,learning,deela,biffer,stims/14.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p432452,adults,Crossact_active_passive,active,learning,soma,manu,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p432452,adults,Crossact_active_passive,active,learning,leemu,deela,stims/12.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p432452,adults,Crossact_active_passive,active,learning,leemu,biffer,stims/12.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p432452,adults,Crossact_active_passive,active,learning,soma,manu,stims/11.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p432452,adults,Crossact_active_passive,active,learning,deela,tesser,stims/4.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p432452,adults,Crossact_active_passive,active,learning,sibu,pahvy,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p432452,adults,Crossact_active_passive,active,learning,leemu,tesser,stims/12.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p432452,adults,Crossact_active_passive,active,selection,NA,NA,stims/10.png,stims/5.png,stims/14.png,stims/4.png,stims/12.png,stims/11.png,stims/2.png,stims/1.png,stims/10.png,stims/12.png,NA,NA,pahvy,leemu,NA,NA,NA,NA,NA,25
p432452,adults,Crossact_active_passive,active,selection,NA,NA,stims/10.png,stims/5.png,stims/14.png,stims/4.png,stims/12.png,stims/11.png,stims/2.png,stims/1.png,stims/12.png,stims/14.png,NA,NA,leemu,biffer,NA,NA,NA,NA,NA,26
p432452,adults,Crossact_active_passive,active,selection,NA,NA,stims/10.png,stims/5.png,stims/14.png,stims/4.png,stims/12.png,stims/11.png,stims/2.png,stims/1.png,stims/2.png,stims/1.png,NA,NA,sibu,deela,NA,NA,NA,NA,NA,27
p432452,adults,Crossact_active_passive,active,selection,NA,NA,stims/10.png,stims/5.png,stims/14.png,stims/4.png,stims/12.png,stims/11.png,stims/2.png,stims/1.png,stims/11.png,stims/10.png,NA,NA,manu,pahvy,NA,NA,NA,NA,NA,28
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/11.png,stims/12.png,stims/2.png,stims/10.png,stims/4.png,stims/14.png,stims/1.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,manu,0,29
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/12.png,stims/4.png,stims/14.png,stims/10.png,stims/1.png,stims/11.png,stims/2.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,sibu,0,30
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/10.png,stims/14.png,stims/2.png,stims/1.png,stims/5.png,stims/4.png,stims/11.png,stims/12.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,deela,1,31
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/12.png,stims/10.png,stims/4.png,stims/2.png,stims/14.png,stims/1.png,stims/11.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,leemu,1,32
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/5.png,stims/11.png,stims/14.png,stims/4.png,stims/12.png,stims/2.png,stims/1.png,stims/10.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,soma,0,33
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/10.png,stims/5.png,stims/12.png,stims/1.png,stims/4.png,stims/11.png,stims/14.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,biffer,0,34
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/4.png,stims/5.png,stims/1.png,stims/2.png,stims/14.png,stims/11.png,stims/10.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,pahvy,0,35
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/5.png,stims/2.png,stims/4.png,stims/11.png,stims/14.png,stims/1.png,stims/10.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,tesser,1,36
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/11.png,stims/2.png,stims/1.png,stims/14.png,stims/4.png,stims/10.png,stims/5.png,stims/12.png,stims/10.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,sibu,0,37
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/1.png,stims/4.png,stims/10.png,stims/2.png,stims/5.png,stims/11.png,stims/14.png,stims/12.png,stims/5.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,manu,0,38
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/1.png,stims/11.png,stims/4.png,stims/14.png,stims/12.png,stims/10.png,stims/5.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/5.png,soma,0,39
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/2.png,stims/1.png,stims/4.png,stims/12.png,stims/14.png,stims/11.png,stims/5.png,stims/10.png,stims/1.png,NA,NA,NA,NA,NA,NA,NA,stims/1.png,deela,1,40
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/4.png,stims/2.png,stims/14.png,stims/12.png,stims/1.png,stims/5.png,stims/10.png,stims/11.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,biffer,1,41
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/11.png,stims/10.png,stims/1.png,stims/5.png,stims/4.png,stims/2.png,stims/12.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,tesser,1,42
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/12.png,stims/2.png,stims/4.png,stims/14.png,stims/10.png,stims/1.png,stims/11.png,stims/5.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/10.png,pahvy,0,43
p432452,adults,Crossact_active_passive,active,test,NA,NA,stims/14.png,stims/12.png,stims/1.png,stims/2.png,stims/10.png,stims/4.png,stims/11.png,stims/5.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,leemu,1,44
p360724,adults,Crossact_active_passive,passive,learning,zeevo,finna,stims/17.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
p360724,adults,Crossact_active_passive,passive,learning,kita,tibble,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
p360724,adults,Crossact_active_passive,passive,learning,tibble,kita,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
p360724,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
p360724,adults,Crossact_active_passive,passive,learning,kita,tibble,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
p360724,adults,Crossact_active_passive,passive,learning,deela,finna,stims/17.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
p360724,adults,Crossact_active_passive,passive,learning,roozer,biffer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
p360724,adults,Crossact_active_passive,passive,learning,finna,noopy,stims/17.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
p360724,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/11.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
p360724,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
p360724,adults,Crossact_active_passive,passive,learning,deela,zeevo,stims/11.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
p360724,adults,Crossact_active_passive,passive,learning,deela,noopy,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
p360724,adults,Crossact_active_passive,passive,learning,kita,tibble,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
p360724,adults,Crossact_active_passive,passive,learning,zeevo,deela,stims/11.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
p360724,adults,Crossact_active_passive,passive,learning,finna,noopy,stims/17.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
p360724,adults,Crossact_active_passive,passive,learning,roozer,biffer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
p360724,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
p360724,adults,Crossact_active_passive,passive,learning,zeevo,finna,stims/17.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
p360724,adults,Crossact_active_passive,passive,learning,noopy,deela,stims/4.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
p360724,adults,Crossact_active_passive,passive,learning,deela,finna,stims/17.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
p360724,adults,Crossact_active_passive,passive,learning,biffer,roozer,stims/2.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
p360724,adults,Crossact_active_passive,passive,learning,noopy,zeevo,stims/11.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
p360724,adults,Crossact_active_passive,passive,learning,tibble,kita,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
p360724,adults,Crossact_active_passive,passive,learning,tibble,kita,stims/14.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
p360724,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/6.png,stims/4.png,stims/17.png,stims/14.png,stims/12.png,stims/9.png,stims/2.png,NA,NA,stims/4.png,stims/17.png,NA,NA,noopy,finna,NA,NA,NA,25
p360724,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/6.png,stims/4.png,stims/17.png,stims/14.png,stims/12.png,stims/9.png,stims/2.png,NA,NA,stims/2.png,stims/17.png,NA,NA,biffer,finna,NA,NA,NA,26
p360724,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/6.png,stims/4.png,stims/17.png,stims/14.png,stims/12.png,stims/9.png,stims/2.png,NA,NA,stims/2.png,stims/17.png,NA,NA,biffer,finna,NA,NA,NA,27
p360724,adults,Crossact_active_passive,passive,selection,NA,NA,stims/11.png,stims/6.png,stims/4.png,stims/17.png,stims/14.png,stims/12.png,stims/9.png,stims/2.png,NA,NA,stims/11.png,stims/14.png,NA,NA,zeevo,kita,NA,NA,NA,28
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/9.png,stims/11.png,stims/14.png,stims/17.png,stims/12.png,stims/6.png,stims/4.png,stims/2.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/9.png,deela,0,29
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/17.png,stims/2.png,stims/6.png,stims/11.png,stims/4.png,stims/14.png,stims/12.png,stims/9.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,finna,1,30
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/6.png,stims/11.png,stims/12.png,stims/4.png,stims/9.png,stims/17.png,stims/2.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,tibble,0,31
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/9.png,stims/14.png,stims/4.png,stims/17.png,stims/12.png,stims/2.png,stims/11.png,stims/6.png,stims/12.png,NA,NA,NA,NA,NA,NA,NA,stims/14.png,kita,0,32
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/11.png,stims/14.png,stims/2.png,stims/17.png,stims/12.png,stims/4.png,stims/9.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,biffer,1,33
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/11.png,stims/6.png,stims/4.png,stims/17.png,stims/9.png,stims/2.png,stims/14.png,stims/4.png,NA,NA,NA,NA,NA,NA,NA,stims/4.png,noopy,1,34
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/4.png,stims/11.png,stims/17.png,stims/9.png,stims/6.png,stims/2.png,stims/14.png,stims/12.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,roozer,1,35
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/4.png,stims/6.png,stims/9.png,stims/11.png,stims/17.png,stims/12.png,stims/14.png,stims/11.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,zeevo,1,36
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/12.png,stims/6.png,stims/14.png,stims/17.png,stims/9.png,stims/2.png,stims/4.png,stims/11.png,stims/2.png,NA,NA,NA,NA,NA,NA,NA,stims/2.png,biffer,1,37
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/14.png,stims/11.png,stims/9.png,stims/6.png,stims/2.png,stims/4.png,stims/17.png,stims/12.png,stims/17.png,NA,NA,NA,NA,NA,NA,NA,stims/17.png,finna,1,38
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/2.png,stims/17.png,stims/14.png,stims/4.png,stims/6.png,stims/12.png,stims/11.png,stims/9.png,stims/9.png,NA,NA,NA,NA,NA,NA,NA,stims/11.png,zeevo,0,39
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/14.png,stims/12.png,stims/9.png,stims/17.png,stims/4.png,stims/11.png,stims/2.png,stims/14.png,NA,NA,NA,NA,NA,NA,NA,stims/12.png,tibble,0,40
p360724,adults,Crossact_active_passive,passive,test,NA,NA,stims/6.png,stims/2.png,stims/12.png,stims/11.png,stims/4.png,stims/9.png,stims/17.png,stims/14.png,stims/6.png,NA,NA,NA,NA,NA,NA,NA,stims/6.png,roozer,1,41
