subject,strategy,nlogLik,mean_prob,n_selections,experiment_name,age_group,age,best_nlogLik,LR,p_value
p898263,margin,19.91682738108117,0.1245739903736585,4,Experiment S1,adults,18,7.875986123909827,-24.081682514342685,1
p912165,entropy,6.948199878485459,0.18738250714297033,4,Experiment 1,adults,30,6.432109036234247,-1.032181684502424,1
p912165,confirmatory,6.432109036234247,0.6562509848819893,4,Experiment 1,adults,30,6.432109036234247,-0,1
p912165,random,8.317766166719343,0.125,4,Experiment 1,adults,30,6.432109036234247,-3.7713142609701915,1
p912165,novelty,8.484216702026082,0.11993864680301579,4,Experiment 1,adults,30,6.432109036234247,-4.104215331583669,1
p912165,margin,25.144367718762375,0.0032079996639354435,4,Experiment 1,adults,30,6.432109036234247,-37.42451736505625,1
p925617,entropy,9.86102427609216,0.08553103699640457,4,Experiment S1,adults,20,7.08348065004878,-5.555087252086759,1
p925617,confirmatory,7.08348065004878,0.2987323307971845,4,Experiment S1,adults,20,7.08348065004878,-0,1
p925617,random,8.317766166719343,0.125,4,Experiment S1,adults,20,7.08348065004878,-2.468571033341126,1
p925617,novelty,8.415194825237508,0.1220071737232389,4,Experiment S1,adults,20,7.08348065004878,-2.6634283503774565,1
p925617,margin,16.00809285226583,0.12833922138940237,4,Experiment S1,adults,20,7.08348065004878,-17.849224404434096,1
p929240,entropy,7.364016872113988,0.15960711747562134,4,Experiment 1,adults,41,7.364016872113988,-0,1
p929240,confirmatory,9.550131199898756,0.16107855379998168,4,Experiment 1,adults,41,7.364016872113988,-4.372228655569536,1
p929240,random,8.317766166719343,0.125,4,Experiment 1,adults,41,7.364016872113988,-1.9074985892107108,1
p929240,novelty,8.368906473002394,0.12342531453001424,4,Experiment 1,adults,41,7.364016872113988,-2.009779201776812,1
p929240,margin,26.94947477621711,0.0012129911905878958,4,Experiment 1,adults,41,7.364016872113988,-39.170915808206246,1
p931398,entropy,8.826972319235733,0.11037470582069883,4,Experiment 1,adults,35,6.546045801641396,-4.561853035188673,1
p931398,confirmatory,6.546045801641396,0.20290979239709,4,Experiment 1,adults,35,6.546045801641396,-0,1
p931398,random,8.317766166719343,0.125,4,Experiment 1,adults,35,6.546045801641396,-3.5434407301558934,1
p931398,novelty,8.421726172054708,0.12179486857638304,4,Experiment 1,adults,35,6.546045801641396,-3.751360740826623,1
p931398,margin,8.104394057460313,0.13346924690487813,4,Experiment 1,adults,35,6.546045801641396,-3.1166965116378336,1
p94128,entropy,6.7722904583010815,0.18412227896718297,4,Experiment S1,adults,19,0.4321090362342473,-12.680362844133668,1
p94128,confirmatory,0.4321090362342473,0.9018628786567688,4,Experiment S1,adults,19,0.4321090362342473,-0,1
p94128,random,8.317766166719343,0.125,4,Experiment S1,adults,19,0.4321090362342473,-15.771314260970192,1
p94128,novelty,8.550006103572791,0.11795256117036212,4,Experiment S1,adults,19,0.4321090362342473,-16.235794134677086,1
p94128,margin,31.363239904656186,3.9684553862175044e-4,4,Experiment S1,adults,19,0.4321090362342473,-61.86226173684388,1
p955992,entropy,8.187176408752487,0.13315530379583856,4,Experiment S1,adults,19,8.187176408752487,-0,1
p955992,confirmatory,9.02338564766535,0.1253126425568631,4,Experiment S1,adults,19,8.187176408752487,-1.672418477825726,1
p955992,random,8.317766166719343,0.125,4,Experiment S1,adults,19,8.187176408752487,-0.261179515933712,1
p955992,novelty,8.351237563438914,0.12396347819951976,4,Experiment S1,adults,19,8.187176408752487,-0.3281223093728549,1
p955992,margin,8.873145507385114,0.11190829279832867,4,Experiment S1,adults,19,8.187176408752487,-1.371938197265255,1
p960121,entropy,7.9087539931011985,0.14113379940577667,4,Experiment S1,adults,19,7.9087539931011985,-0,1
p960121,confirmatory,8.722910767332724,0.15596528838676246,4,Experiment S1,adults,19,7.9087539931011985,-1.6283135484630513,1
p960121,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.9087539931011985,-0.8180243472362889,1
p960121,novelty,8.367161326523165,0.12347563416469363,4,Experiment S1,adults,19,7.9087539931011985,-0.9168146668439334,1
p960121,margin,9.554035266004973,0.09671834361752643,4,Experiment S1,adults,19,7.9087539931011985,-3.29056254580755,1
p971397,entropy,7.525538027352701,0.15399827091449103,4,Experiment 1,adults,33,7.525538027352701,-0,1
p971397,confirmatory,8.444221996971388,0.1459041643975954,4,Experiment 1,adults,33,7.525538027352701,-1.8373679392373745,1
p971397,random,8.317766166719343,0.125,4,Experiment 1,adults,33,7.525538027352701,-1.5844562787332848,1
p971397,novelty,8.370601204324831,0.12336506104037542,4,Experiment 1,adults,33,7.525538027352701,-1.6901263539442617,1
p971397,margin,26.548858365449462,0.0014163220086733097,4,Experiment 1,adults,33,7.525538027352701,-38.04664067619352,1
p984713,entropy,9.193200414528764,0.10091261922037711,4,Experiment 1,adults,30,6.960286457223252,-4.465827914611024,1
p984713,confirmatory,6.960286457223252,0.19585064227997867,4,Experiment 1,adults,30,6.960286457223252,-0,1
p984713,random,8.317766166719343,0.125,4,Experiment 1,adults,30,6.960286457223252,-2.7149594189921817,1
p984713,novelty,8.382905143923912,0.12298619093009859,4,Experiment 1,adults,30,6.960286457223252,-2.8452373734013197,1
p984713,margin,21.021987578125433,0.005652966125818939,4,Experiment 1,adults,30,6.960286457223252,-28.123402241804364,1
p993295,entropy,9.426734349453627,0.0953123558503598,4,Experiment 1,adults,29,7.09060106404697,-4.6722665708133135,1
p993295,confirmatory,7.508281483334403,0.19787944630611864,4,Experiment 1,adults,29,7.09060106404697,-0.8353608385748661,1
p993295,random,8.317766166719343,0.125,4,Experiment 1,adults,29,7.09060106404697,-2.454330205344746,1
p993295,novelty,8.361389697090726,0.1236528903583768,4,Experiment 1,adults,29,7.09060106404697,-2.5415772660875113,1
p993295,margin,7.09060106404697,0.1829825621699261,4,Experiment 1,adults,29,7.09060106404697,-0,1
p999086,entropy,8.600877800837235,0.11741144661739285,4,Experiment S1,adults,19,7.651416374282843,-1.8989228531087843,1
p999086,confirmatory,9.770380554377489,0.08817164338396319,4,Experiment S1,adults,19,7.651416374282843,-4.237928360189292,1
p999086,random,8.317766166719343,0.125,4,Experiment S1,adults,19,7.651416374282843,-1.3326995848729997,1
p999086,novelty,8.307686549045984,0.12531576849587311,4,Experiment S1,adults,19,7.651416374282843,-1.312540349526282,1
p999086,margin,7.651416374282843,0.15064928953938578,4,Experiment S1,adults,19,7.651416374282843,-0,1
